_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/update_actor,timing_per_token_ms/adv,timing_per_token_ms/gen,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
181,181,3752.0,6584.0,2832.0,5303.0,5629.0,5500.875,0.21630217134952545,8.176406845450401e-05,0.0045776489096169826,7.110738033588859e-05,0.0,1.72265625,0.03462385578824316,24.788131713867188,28.275390625,139.50910711288452,1e-06,181.0,0.0,4.0,10.0,-10.0,4.0,10.0,-10.0,-0.0882808044552803,0.7071067094802856,-0.7071067094802856,-0.0882808044552803,0.7071067094802856,-0.7071067094802856,949.90625,2048.0,350.0,0.15625,949.90625,2048.0,350.0,0.15625,0.0,425.3125,649.0,282.0,0.0,6.16908073425293e-05,25.238832473754883,34.4761848449707,12.390203475952148,0.125,41.5734891500324,66.70166904851794,6.683644451200962,0.0034079868346452713,52.09590869769454,0.08247764222323895,167.15093000605702,4.986487329006195e-05,1.1838095916034845,7.744192593553915e-05,1.3676839540096852,44007.0,167.15093000605702,32.909628440599555,
182,182,3468.0,10122.0,6654.0,5816.0,6086.0,5896.625,0.21521253883838654,0.00016295723617076874,0.002633992899063742,-0.00023930311874664767,0.0,1.583984375,0.03780625811082158,24.89796209335327,28.373046875,137.3524112701416,1e-06,182.0,0.0,5.75,10.0,-10.0,5.75,10.0,-10.0,0.031099339947104454,0.7071067094802856,-0.7071067094802856,0.031099339947104454,0.7071067094802856,-0.7071067094802856,940.03125,2048.0,419.0,0.125,940.03125,2048.0,419.0,0.125,0.0,534.125,1029.0,291.0,0.0,5.224347114562988e-05,23.239200592041016,35.460777282714844,9.094817161560059,0.125,42.03054153546691,85.94844703562558,6.576356712728739,0.006129216402769089,51.56488471664488,0.08676920086145401,186.2179531790316,5.767308175563812e-05,1.0931016623204988,0.00012993060442984523,1.3972454883636485,47173.0,186.2179531790316,31.665179964312742,
183,183,3556.0,6207.0,2651.0,4567.0,5430.0,4888.0,0.21545644104480743,7.141521200537682e-05,0.003377558085048804,0.0004795904294212505,0.0,1.951171875,0.03106524444038869,24.89796209335327,28.373046875,136.60407257080078,1e-06,183.0,0.0,4.09375,10.0,-10.0,4.09375,10.0,-10.0,-0.016279878094792366,0.7071067094802856,-0.7071067094802856,-0.016279878094792366,0.7071067094802856,-0.7071067094802856,715.3125,2048.0,330.0,0.0625,715.3125,2048.0,330.0,0.0625,0.0,506.6875,1064.0,307.0,0.0,6.117299199104309e-05,19.455810546875,33.39149856567383,12.325191497802734,0.125,40.136506440117955,105.99963370338082,6.498398803174496,0.0031935274600982666,50.950697641819715,0.07424320839345455,203.6726497914642,5.1563605666160583e-05,1.302953601724113,8.166753938467335e-05,1.7534515701231086,39104.0,203.6726497914642,23.99929497163567,
184,184,3651.0,7290.0,3639.0,4458.0,5262.0,4854.5,0.2094639539718628,0.0002562873996794224,0.003352544112203759,0.00018192001346051256,0.0,1.75390625,0.030890195137792717,24.89796209335327,28.373046875,136.83713388442993,1e-06,184.0,0.0,6.015625,10.0,-10.0,6.015625,10.0,-10.0,0.006694394629448652,0.7071067690849304,-0.7071067690849304,0.006694394629448652,0.7071067690849304,-0.7071067690849304,808.6875,2048.0,346.0,0.0625,808.6875,2048.0,346.0,0.0625,0.0,404.9375,611.0,297.0,0.0,5.796365439891815e-05,20.387269973754883,34.09918212890625,9.674575805664062,0.125,40.406173868104815,78.63749199919403,6.5333073530346155,0.0033866632729768753,50.905329482629895,0.0754382535815239,176.56685276143253,5.1219016313552856e-05,1.3107768432029534,8.720422476508588e-05,1.5614102275332258,38836.0,176.56685276143253,27.493835474086037,
185,185,3419.0,6767.0,3348.0,4541.0,5290.0,5079.625,0.19937589764595032,0.00012815697118639946,0.004377280694825458,-0.00015599061441662343,0.0,1.74609375,0.032344899000878724,24.89796209335327,28.373046875,136.53203630447388,1e-06,185.0,0.0,5.6875,10.0,-10.0,5.6875,10.0,-10.0,-0.008285881020128727,0.7071067094802856,-0.7071067094802856,-0.008285881020128727,0.7071067094802856,-0.7071067094802856,834.71875,2048.0,370.0,0.0625,834.71875,2048.0,370.0,0.0625,0.0,435.1875,642.0,356.0,0.0,5.469471216201782e-05,24.00461769104004,33.848751068115234,8.90772819519043,0.125,40.10504585132003,60.67694409750402,6.526539538055658,0.003977401182055473,51.14630797319114,0.07729688845574856,158.54634343460202,6.762705743312836e-05,1.2586142671258003,9.787634869836537e-05,1.5014430703200938,40637.0,158.54634343460202,32.03873952536325,54.09769316390157
186,186,4583.0,6742.0,2159.0,5655.0,5746.0,5706.75,0.22180470824241638,3.997795283794403e-05,0.0037262721598381177,0.00011802961284956837,0.0,1.46875,0.03626588073522796,24.89796209335327,28.373046875,139.48877334594727,1e-06,186.0,0.0,5.6875,10.0,-10.0,5.6875,10.0,-10.0,-0.06523759663105011,0.7071067094802856,-0.7071067094802856,-0.06523759663105011,0.7071067094802856,-0.7071067094802856,977.875,2048.0,393.0,0.09375,977.875,2048.0,393.0,0.09375,0.0,448.8125,943.0,263.0,0.0,5.805864930152893e-05,27.43225860595703,34.15377426147461,15.993545532226562,0.125,41.18608573079109,83.0678326766938,6.606953896582127,0.003934608772397041,51.59669402241707,0.078327227383852,182.54694200493395,5.455315113067627e-05,1.1301680909102614,8.618322101890396e-05,1.3161857896839797,45654.0,182.54694200493395,31.261821958352805,
187,187,3745.0,8140.0,4395.0,5186.0,5786.0,5520.375,0.2360408455133438,9.389873594045639e-05,0.003817502729361877,-6.297528432241961e-05,0.0,2.02734375,0.03527995035568393,24.89796209335327,28.373046875,137.0524115562439,1e-06,187.0,0.0,5.84375,9.0,-10.0,5.84375,9.0,-10.0,0.09506020694971085,0.7071067094802856,-0.7071067094802856,0.09506020694971085,0.7071067094802856,-0.7071067094802856,878.90625,2048.0,374.0,0.125,878.90625,2048.0,374.0,0.125,0.0,501.1875,859.0,275.0,0.0,6.0519203543663025e-05,24.619831085205078,34.645835876464844,11.73063850402832,0.125,41.004223331809044,99.49380142427981,6.592392412945628,0.0057984162122011185,51.37477401457727,0.07727035693824291,198.55802096240222,4.92539256811142e-05,1.1632990062852901,0.00013129579539888862,1.4579279406865437,44163.0,198.55802096240222,27.802326862662,
188,188,3953.0,6102.0,2149.0,4908.0,5412.0,5157.625,0.21231290698051453,0.0002739899791777134,0.0036561856850312324,-0.00012435556561740668,0.0,2.013671875,0.03244466565026855,24.89796209335327,28.373046875,136.93388652801514,1e-06,188.0,0.0,5.796875,10.0,-7.5,5.796875,10.0,-7.5,0.003743659006431699,0.7071067094802856,-0.7071067094802856,0.003743659006431699,0.7071067094802856,-0.7071067094802856,826.34375,2048.0,305.0,0.09375,826.34375,2048.0,305.0,0.09375,0.0,463.0625,1045.0,300.0,0.0,5.7481229305267334e-05,24.223785400390625,33.14878845214844,11.495231628417969,0.125,40.15507890842855,79.67633736133575,6.5969248078763485,0.003330715000629425,51.78463912755251,0.07545004971325397,178.29851409606636,4.976242780685425e-05,1.2550505108347474,8.072307992121919e-05,1.5185523166217354,41261.0,178.29851409606636,28.926909605209033,
189,189,3566.0,6184.0,2618.0,4335.0,5197.0,4541.875,0.20236091315746307,0.00011036498472094536,0.0031453941428480903,0.00018175007215859296,0.0,1.853515625,0.028802798292438717,24.89796209335327,28.373046875,137.0344009399414,1e-06,189.0,0.0,4.734375,10.0,-10.0,4.734375,10.0,-10.0,-0.0285186804831028,0.7071067690849304,-0.7071067690849304,-0.0285186804831028,0.7071067690849304,-0.7071067690849304,708.96875,2048.0,347.0,0.0625,708.96875,2048.0,347.0,0.0625,0.0,426.5,596.0,271.0,0.0,5.8477744460105896e-05,19.405864715576172,33.294551849365234,9.20984172821045,0.125,39.63566568121314,68.45553333126009,6.48464210703969,0.003760736435651779,50.65546081773937,0.07664318196475506,165.3183026369661,5.656108260154724e-05,1.3941230443852861,0.00010350175961612163,1.7470650893116384,36335.0,165.3183026369661,27.473515802867983,
190,190,3554.0,6486.0,2932.0,5013.0,5314.0,5179.0,0.22904051840305328,7.018959149718285e-05,0.004970861944457283,-0.0002530376270328816,0.0,1.767578125,0.0326465742052139,24.89796209335327,28.373046875,137.0662956237793,1e-06,190.0,0.0,5.84375,10.0,-10.0,5.84375,10.0,-10.0,-0.12216563522815704,0.7071067094802856,-0.7071067094802856,-0.12216563522815704,0.7071067094802856,-0.7071067094802856,911.625,2048.0,375.0,0.0625,911.625,2048.0,375.0,0.0625,0.0,383.125,501.0,274.0,0.0,5.758926272392273e-05,23.883699417114258,33.71378707885742,12.13709831237793,0.125,40.056408770382404,53.72961842082441,6.607107136398554,0.003236532211303711,51.553904535248876,0.08297399617731571,152.03849782422185,6.765685975551605e-05,1.2443016155447209,7.811672647479511e-05,1.3731115031668177,41432.0,152.03849782422185,34.0637409216425,60.26888334006071
191,191,3426.0,5804.0,2378.0,4370.0,5100.0,4736.625,0.20684468746185303,0.00011661462485790253,0.0027659967017825693,0.00020487418052539397,0.0,1.3623046875,0.030167747900164483,24.89796209335327,28.373046875,139.04029083251953,1e-06,191.0,0.0,6.40625,8.5,-10.0,6.40625,8.5,-10.0,-0.07269053906202316,0.7071067094802856,-0.7071067094802856,-0.07269053906202316,0.7071067094802856,-0.7071067094802856,771.21875,2048.0,355.0,0.0625,771.21875,2048.0,355.0,0.0625,0.0,412.9375,657.0,301.0,0.0,9.898282587528229e-05,20.773664474487305,33.21751022338867,10.138257026672363,0.125,40.07057719491422,84.9739793650806,6.514710133895278,0.006646659225225449,50.67927940748632,0.0928330160677433,182.3429092951119,5.07403165102005e-05,1.3374311721818362,0.00017540599121804683,1.6236710237414085,37893.0,182.3429092951119,25.976469380194185,
192,192,3228.0,6819.0,3591.0,4674.0,5112.0,4859.125,0.23447546362876892,2.3953616619110107e-06,0.00389859898314171,0.00019859698718249774,0.0,1.716796875,0.03073550459907038,24.89796209335327,28.373046875,136.68514728546143,1e-06,192.0,0.0,4.609375,9.0,-10.0,4.609375,9.0,-10.0,-0.10270892828702927,0.7071067094802856,-0.7071067094802856,-0.10270892828702927,0.7071067094802856,-0.7071067094802856,846.15625,2048.0,320.0,0.0625,846.15625,2048.0,320.0,0.0625,0.0,368.625,519.0,281.0,0.0,5.600787699222565e-05,24.662832260131836,33.52339172363281,10.685754776000977,0.125,40.897953098639846,59.67256082780659,6.602727463468909,0.003505310043692589,51.27065622806549,0.07499218173325062,158.52937189675868,5.8453530073165894e-05,1.3189271789690915,9.017338624990582e-05,1.5104314768489806,38873.0,158.52937189675868,30.651260027476024,
193,193,3314.0,8004.0,4690.0,4356.0,5046.0,4675.875,0.1991889476776123,1.3872981071472168e-05,0.004262223610567162,6.970473924639009e-05,0.0,2.10546875,0.029122961014100113,24.89796209335327,28.373046875,136.54732131958008,1e-06,193.0,0.0,5.671875,10.0,-10.0,5.671875,10.0,-10.0,0.07940471172332764,0.7071067094802856,-0.7071067094802856,0.07940471172332764,0.7071067094802856,-0.7071067094802856,762.21875,2048.0,322.0,0.09375,762.21875,2048.0,322.0,0.09375,0.0,406.75,662.0,266.0,0.0,6.4140185713768e-05,18.83384132385254,34.507694244384766,9.120087623596191,0.125,40.76080617681146,127.75429627113044,6.495029183104634,0.0036458615213632584,51.87418202124536,0.07218810729682446,226.9649346936494,5.16008585691452e-05,1.3867506622088208,9.746468632510649e-05,1.6711412478705858,37407.0,226.9649346936494,20.601750690305348,
194,194,3811.0,6796.0,2985.0,4723.0,5243.0,4970.5,0.20766982436180115,3.3915042877197266e-05,0.004844308635256311,-0.00034334473727426484,0.0,1.859375,0.031800441706417576,24.89796209335327,28.373046875,136.25931596755981,1e-06,194.0,0.0,6.015625,10.0,-10.0,6.015625,10.0,-10.0,-0.08586013317108154,0.7071067094802856,-0.7071067094802856,-0.08586013317108154,0.7071067094802856,-0.7071067094802856,819.4375,2048.0,385.0,0.09375,819.4375,2048.0,385.0,0.09375,0.0,423.1875,777.0,280.0,0.0,6.859935820102692e-05,22.866493225097656,34.26261901855469,11.325751304626465,0.125,40.98935838788748,79.10483736731112,6.553392868489027,0.004808451980352402,50.68068747781217,0.06404497101902962,177.4041662067175,6.193667650222778e-05,1.2745369549796843,0.0001209247555666533,1.5631667450189717,39764.0,177.4041662067175,28.017944032995263,
195,195,3353.0,8584.0,5231.0,5030.0,5309.0,5201.875,0.20343057811260223,3.187917172908783e-05,0.003376961127287359,0.0001676518197086807,0.0,1.486328125,0.0332478479808357,24.89796209335327,28.373046875,136.51819801330566,1e-06,195.0,0.0,5.125,10.0,-10.0,5.125,10.0,-10.0,0.06359576433897018,0.7071067690849304,-0.7071067690849304,0.06359576433897018,0.7071067690849304,-0.7071067690849304,842.59375,2048.0,324.0,0.09375,842.59375,2048.0,324.0,0.09375,0.0,457.875,852.0,288.0,0.0,5.916506052017212e-05,19.897064208984375,34.785152435302734,10.99837875366211,0.125,41.073770297691226,91.53618396818638,6.563672808930278,0.015760792419314384,50.96915089152753,0.07974505983293056,190.24901797436178,8.277036249637604e-05,1.2247783465463784,0.0003787286415791033,1.5233382894222165,41615.0,190.24901797436178,27.342453881685802,61.85627069324255
196,196,3454.0,7987.0,4533.0,4791.0,5542.0,5191.25,0.2042117714881897,1.4371238648891449e-05,0.0032070001234387746,-0.00010935660466770969,0.0,1.84765625,0.032971632089583605,24.89796209335327,28.373046875,139.59361743927002,1e-06,196.0,0.0,4.140625,8.0,-10.0,4.140625,8.0,-10.0,-0.04742756485939026,0.7071067690849304,-0.7071067690849304,-0.04742756485939026,0.7071067690849304,-0.7071067690849304,815.8125,2048.0,362.0,0.09375,815.8125,2048.0,362.0,0.09375,0.0,482.0,985.0,292.0,0.0,5.3239986300468445e-05,23.277427673339844,34.6779899597168,9.430039405822754,0.125,41.68299040570855,108.1380878444761,6.735511615872383,0.008801294490695,51.462958907708526,0.08776738122105598,208.1231125127524,6.745196878910065e-05,1.2391755094560204,0.00021192618566566338,1.5966823874093523,41530.0,208.1231125127524,24.943169152738452,
197,197,3567.0,8481.0,4914.0,4812.0,5596.0,5081.875,0.2086661159992218,2.836296334862709e-05,0.004427385395501915,8.412711935079642e-06,0.0,1.85546875,0.032171486008469814,24.89796209335327,28.373046875,136.52442169189453,1e-06,197.0,0.0,5.140625,9.0,-10.0,5.140625,9.0,-10.0,-0.06250268220901489,0.7071067094802856,-0.7071067094802856,-0.06250268220901489,0.7071067094802856,-0.7071067094802856,802.53125,2048.0,384.0,0.09375,802.53125,2048.0,384.0,0.09375,0.0,467.9375,959.0,276.0,0.0,6.188824772834778e-05,19.32353401184082,35.02889633178711,10.428484916687012,0.125,42.07139211893082,76.35464497469366,6.541024120524526,0.0076180994510650635,51.42357551679015,0.08764335326850414,176.49340734817088,0.00011539086699485779,1.264877026609031,0.0001873840720960537,1.6382302916136762,40655.0,176.49340734817088,28.793568419102012,
198,198,3875.0,6761.0,2886.0,4651.0,5370.0,4991.375,0.20029383897781372,0.00023464718833565712,0.0032609478948870674,6.900892434202888e-05,0.0,1.814453125,0.031725591007042524,24.89796209335327,28.373046875,136.35402297973633,1e-06,198.0,0.0,4.90625,9.0,-10.0,4.90625,9.0,-10.0,-0.12802623212337494,0.7071067094802856,-0.7071067094802856,-0.12802623212337494,0.7071067094802856,-0.7071067094802856,794.46875,2048.0,399.0,0.0625,794.46875,2048.0,399.0,0.0625,0.0,453.375,882.0,286.0,0.0,7.528066635131836e-05,19.360641479492188,34.46946716308594,11.382149696350098,0.125,40.77846314385533,87.25936033762991,6.507290676236153,0.006164053454995155,51.0129222497344,0.0951305478811264,185.66659017652273,5.692243576049805e-05,1.2775267899560343,0.00015436762052027636,1.6039988649591053,39931.0,185.66659017652273,26.883538903011274,
199,199,3947.0,5504.0,1557.0,4692.0,5147.0,4865.625,0.212643563747406,0.0002627619542181492,0.003959457111704978,0.0001241226338102308,0.0,2.017578125,0.030812887819377216,24.89796209335327,28.373046875,136.59852027893066,1e-06,199.0,0.0,6.171875,10.0,-5.5,6.171875,10.0,-5.5,-0.06346778571605682,0.7071067094802856,-0.7071067094802856,-0.06346778571605682,0.7071067094802856,-0.7071067094802856,794.15625,2048.0,367.0,0.0625,794.15625,2048.0,367.0,0.0625,0.0,422.25,735.0,254.0,0.0,7.14566558599472e-05,22.307462692260742,33.285160064697266,10.374438285827637,0.125,39.63944471813738,63.44631929136813,6.523940021172166,0.00646214559674263,51.078944347798824,0.07959343865513802,160.78512502461672,6.068497896194458e-05,1.312240060315962,0.0001660153011366122,1.5598097319536215,38925.0,160.78512502461672,30.261661327532988,
200,200,3299.0,7354.0,4055.0,5007.0,5257.0,5151.875,0.219355508685112,0.0001286654733121395,0.004165783819189528,0.0002367378168059986,0.0,2.087890625,0.03170258634040644,24.89796209335327,28.373046875,136.282968044281,1e-06,200.0,0.0,3.984375,8.0,-10.0,3.984375,8.0,-10.0,-0.09890545159578323,0.7071067690849304,-0.7071067690849304,-0.09890545159578323,0.7071067690849304,-0.7071067690849304,863.28125,2048.0,277.0,0.125,863.28125,2048.0,277.0,0.125,0.0,424.6875,769.0,289.0,0.0,7.205083966255188e-05,24.76947593688965,34.728240966796875,10.289886474609375,0.125,43.76464847102761,71.61581763252616,6.571581810712814,0.012689152732491493,53.19949286431074,0.0951235257089138,175.26655989140272,0.00012489594519138336,1.2907798826716181,0.0003078770528325001,1.5842406686344837,41215.0,175.26655989140272,29.394512011830233,58.909044003114104
201,201,3996.0,5701.0,1705.0,4523.0,5095.0,4766.0,0.20832577347755432,4.282128065824509e-05,0.0033703633616823936,5.0237454289003836e-05,0.0,1.869140625,0.029472466789071276,24.89796209335327,28.373046875,139.32599449157715,1e-06,201.0,0.0,5.515625,10.0,-8.0,5.515625,10.0,-8.0,0.001457192818634212,0.7071067094802856,-0.7071067094802856,0.001457192818634212,0.7071067094802856,-0.7071067094802856,743.0625,2048.0,356.0,0.03125,743.0625,2048.0,356.0,0.03125,0.0,448.4375,797.0,254.0,0.0,8.128955960273743e-05,19.748722076416016,33.7332878112793,11.39411735534668,0.125,40.579502049833536,81.12071763724089,7.4786346182227135,0.005069475620985031,52.05087661743164,0.08244317583739758,181.32621932588518,5.495734512805939e-05,1.365161472341367,0.00013295938997547816,1.7065986226694227,38128.0,181.32621932588518,26.284119404896405,
202,202,3393.0,5567.0,2174.0,4586.0,4801.0,4640.875,0.17981477081775665,5.327537655830383e-05,0.003136817044833151,-0.00029267408058331057,0.0,1.55078125,0.028489475607046497,24.89796209335327,28.373046875,136.65312957763672,1e-06,202.0,0.0,6.484375,10.0,-10.0,6.484375,10.0,-10.0,0.09716766327619553,0.7071067094802856,-0.7071067094802856,0.09716766327619553,0.7071067094802856,-0.7071067094802856,730.21875,1579.0,379.0,0.0,730.21875,1579.0,379.0,0.0,0.0,430.0,618.0,257.0,0.0,7.301568984985352e-05,16.69217872619629,25.75800895690918,10.934248924255371,0.125,32.82129971310496,64.76976728625596,7.0175777319818735,0.005572646856307983,52.15055243112147,0.08745491877198219,156.85952916182578,5.83156943321228e-05,1.4046530134705597,0.0001500968797992831,1.404600492707877,37127.0,156.85952916182578,29.586184688927585,
203,203,3323.0,7353.0,4030.0,4726.0,5102.0,4942.375,0.22007134556770325,0.0002015223726630211,0.003912592641427182,-7.4793972032694e-05,0.0,1.87890625,0.03131464747097636,24.89796209335327,28.373046875,136.42118072509766,1e-06,203.0,0.0,6.203125,10.0,-10.0,6.203125,10.0,-10.0,-0.10741495341062546,0.7071067094802856,-0.7071067094802856,-0.10741495341062546,0.7071067094802856,-0.7071067094802856,875.53125,2048.0,331.0,0.09375,875.53125,2048.0,331.0,0.09375,0.0,360.0625,513.0,276.0,0.0,6.834045052528381e-05,21.7252254486084,34.40336990356445,10.890055656433105,0.125,40.68371671997011,73.58277517557144,6.599500294774771,0.008727505803108215,51.28388473019004,0.14999333582818508,172.317678488791,6.845220923423767e-05,1.2970455684309172,0.00022073157649683136,1.4521082457068961,39539.0,172.317678488791,28.68176407286902,
204,204,3550.0,6668.0,3118.0,4673.0,5415.0,5030.125,0.22579360008239746,-8.963979780673981e-07,0.004549351326204487,1.3086841875065147e-05,0.0,1.857421875,0.031900208188313586,24.89796209335327,28.373046875,136.47811269760132,1e-06,204.0,0.0,4.28125,10.0,-10.0,4.28125,10.0,-10.0,-0.06414557993412018,0.7071067094802856,-0.7071067094802856,-0.06414557993412018,0.7071067094802856,-0.7071067094802856,837.09375,2048.0,415.0,0.09375,837.09375,2048.0,415.0,0.09375,0.0,420.4375,567.0,292.0,0.0,6.464868783950806e-05,22.38184356689453,33.77301788330078,10.618618965148926,0.125,40.29487457871437,79.71945866756141,6.569187354296446,0.00915120355784893,51.19221863523126,0.07415663823485374,177.86777194030583,5.4385513067245483e-05,1.2721408174556113,0.0002274099440334219,1.5042697793225956,40241.0,177.86777194030583,28.28013723412558,
205,205,3682.0,6819.0,3137.0,4970.0,5221.0,5103.75,0.21948948502540588,2.7560628950595856e-05,0.0036212994818924926,8.995830461344667e-05,0.0,1.63671875,0.03237421263282913,24.89796209335327,28.373046875,136.4680633544922,1e-06,205.0,0.0,5.84375,10.0,-10.0,5.84375,10.0,-10.0,-0.09151053428649902,0.7071067094802856,-0.7071067094802856,-0.09151053428649902,0.7071067094802856,-0.7071067094802856,881.125,2048.0,401.0,0.09375,881.125,2048.0,401.0,0.09375,0.0,394.8125,781.0,268.0,0.0,5.89471310377121e-05,23.98245620727539,34.11594772338867,12.369224548339844,0.125,40.47928265295923,77.86542953550816,6.561102019622922,0.0032085590064525604,51.34223958849907,0.07736645638942719,176.33696600794792,9.381584823131561e-05,1.2574636196056592,7.8583370229061e-05,1.4356391918342752,40830.0,176.33696600794792,28.943165551402092,59.8018410243094
